asr-baseline-01e6yb30m1341bbwe048jrqk6s,6cdc288d-6b0d-4d79-81d1-23c5bba4032c,2020-04-27T17:31:48Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:27Z,2020-04-27T17:31:19Z,2020-04-27T17:31:19Z,2020-04-27T17:31:49Z,True,False,False,True,2020-04-27T17:31:27Z,2020-04-27T17:31:27Z,2020-04-27T17:31:25Z,2020-04-27T17:31:24Z,2020-04-27T17:31:19Z,
asr-baseline-01e6yb30m6q328pz6p941cbwk6,c14f89e2-7a23-41f6-b6ac-def15b97be12,2020-04-27T17:31:46Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:22Z,2020-04-27T17:31:17Z,2020-04-27T17:31:17Z,2020-04-27T17:31:46Z,True,False,False,True,2020-04-27T17:31:26Z,2020-04-27T17:31:26Z,2020-04-27T17:31:20Z,2020-04-27T17:31:19Z,2020-04-27T17:31:17Z,
asr-baseline-01e6yb30r3kga5vk7y7h0nqahc,15ff204f-341d-4eff-bb3b-905298092063,2020-04-27T17:31:49Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:47Z,2020-04-27T17:31:49Z,2020-04-27T17:31:49Z,2020-04-27T17:31:49Z,True,False,False,True,2020-04-27T17:33:23Z,2020-04-27T17:33:24Z,2020-04-27T17:32:19Z,2020-04-27T17:32:19Z,2020-04-27T17:31:49Z,
asr-baseline-01e6yb30sxhamad0fahqgfrtkw,6324dfc5-eceb-4776-a14e-921d43de9cbb,2020-04-27T17:31:46Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:02Z,2020-04-27T17:31:34Z,2020-04-27T17:31:34Z,2020-04-27T17:31:46Z,True,False,False,True,2020-04-27T17:32:25Z,2020-04-27T17:32:25Z,2020-04-27T17:31:57Z,2020-04-27T17:31:56Z,2020-04-27T17:31:34Z,
asr-baseline-01e6yb30tf896kzbxh68f1dbj7,630df58e-8789-4fe0-a176-cf24d0cde024,2020-04-27T17:31:48Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:25Z,2020-04-27T17:31:19Z,2020-04-27T17:31:19Z,2020-04-27T17:31:48Z,True,False,False,True,2020-04-27T17:31:27Z,2020-04-27T17:31:27Z,2020-04-27T17:31:25Z,2020-04-27T17:31:23Z,2020-04-27T17:31:19Z,
asr-baseline-01e6yb30yjmpjs6pvy7g75tmyf,5a12327f-4872-4ef3-ab57-9d8e0e9a7075,2020-04-27T17:31:55Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:30Z,2020-04-27T17:31:34Z,2020-04-27T17:31:34Z,2020-04-27T17:31:55Z,True,False,False,True,2020-04-27T17:31:31Z,2020-04-27T17:31:31Z,2020-04-27T17:31:28Z,2020-04-27T17:31:27Z,2020-04-27T17:31:25Z,
asr-baseline-01e6yb30z0zp492e29m4z4r4wb,44891bbc-777a-4eb1-9394-ac69ce9852d4,2020-04-27T17:33:09Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:44Z,2020-04-27T17:32:40Z,2020-04-27T17:32:40Z,2020-04-27T17:33:09Z,True,False,False,True,2020-04-27T17:32:45Z,2020-04-27T17:32:45Z,2020-04-27T17:32:43Z,2020-04-27T17:32:43Z,2020-04-27T17:32:40Z,
asr-baseline-01e6yb30zwnreq1pf07twy3gm9,d47ff8ac-1eaf-42aa-8b12-72db134aa8f4,2020-04-27T17:31:48Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:23Z,2020-04-27T17:31:19Z,2020-04-27T17:31:19Z,2020-04-27T17:31:48Z,True,False,False,True,2020-04-27T17:31:25Z,2020-04-27T17:31:25Z,2020-04-27T17:31:23Z,2020-04-27T17:31:22Z,2020-04-27T17:31:19Z,
asr-baseline-01e6yb310pf9m613n4xfkbh4md,54f36853-2358-4fa8-a670-8612f00cacb7,2020-04-27T17:31:50Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:27Z,2020-04-27T17:31:21Z,2020-04-27T17:31:21Z,2020-04-27T17:31:50Z,True,False,False,True,2020-04-27T17:31:27Z,2020-04-27T17:31:27Z,2020-04-27T17:31:25Z,2020-04-27T17:31:24Z,2020-04-27T17:31:21Z,
asr-baseline-01e6yb311gx64sb13qtmzp75m3,10c57d9b-304f-41d7-8db9-dbf7064b74c2,2020-04-27T17:31:51Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:55Z,2020-04-27T17:31:40Z,2020-04-27T17:31:40Z,2020-04-27T17:31:51Z,True,False,False,True,2020-04-27T17:33:33Z,2020-04-27T17:33:33Z,2020-04-27T17:32:12Z,2020-04-27T17:32:11Z,2020-04-27T17:31:40Z,
asr-baseline-01e6yb314408bkg53vv2gtmrz4,12969501-322c-4a78-954c-154f298a6f9a,2020-04-27T17:31:50Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:27Z,2020-04-27T17:31:21Z,2020-04-27T17:31:21Z,2020-04-27T17:31:50Z,True,False,False,True,2020-04-27T17:31:28Z,2020-04-27T17:31:28Z,2020-04-27T17:31:26Z,2020-04-27T17:31:25Z,2020-04-27T17:31:21Z,
asr-baseline-01e6yb31562cm6eaykp4ejnb5x,80a6c0ad-316a-48b2-82eb-cc83af92db4c,2020-04-27T17:31:55Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:30Z,2020-04-27T17:31:26Z,2020-04-27T17:31:26Z,2020-04-27T17:31:55Z,True,False,False,True,2020-04-27T17:31:30Z,2020-04-27T17:31:30Z,2020-04-27T17:31:29Z,2020-04-27T17:31:28Z,2020-04-27T17:31:26Z,
asr-baseline-01e6yb31bzmmxrnkahz4mf4m66,657ab72d-c5d5-4c2b-a77d-d93a311d262c,2020-04-27T17:33:09Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:33Z,2020-04-27T17:33:09Z,2020-04-27T17:33:09Z,2020-04-27T17:33:09Z,True,False,False,True,2020-04-27T17:33:40Z,2020-04-27T17:33:40Z,2020-04-27T17:33:20Z,2020-04-27T17:33:20Z,2020-04-27T17:33:09Z,
asr-baseline-01e6yb31g7cmac4gnpnb6mwm0a,347b7a25-c779-45f8-af28-fa9bd093d561,2020-04-27T17:31:59Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:34Z,2020-04-27T17:31:29Z,2020-04-27T17:31:29Z,2020-04-27T17:31:59Z,True,False,False,True,2020-04-27T17:31:35Z,2020-04-27T17:31:35Z,2020-04-27T17:31:33Z,2020-04-27T17:31:31Z,2020-04-27T17:31:29Z,
asr-baseline-01e6yb31m0a4q5n0aj3pby77dw,e9cde72e-d9b9-44b3-83c5-f1766bc73674,2020-04-27T17:31:55Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:30Z,2020-04-27T17:31:26Z,2020-04-27T17:31:26Z,2020-04-27T17:31:55Z,True,False,False,True,2020-04-27T17:31:32Z,2020-04-27T17:31:33Z,2020-04-27T17:31:29Z,2020-04-27T17:31:28Z,2020-04-27T17:31:26Z,
asr-baseline-01e6yb31mzhfnrpdacc39935s3,b1a400ab-d8c4-4f30-bfeb-19e2e57438f4,2020-04-27T17:32:41Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:17Z,2020-04-27T17:32:11Z,2020-04-27T17:32:11Z,2020-04-27T17:32:41Z,True,False,False,True,2020-04-27T17:32:17Z,2020-04-27T17:32:17Z,2020-04-27T17:32:16Z,2020-04-27T17:32:15Z,2020-04-27T17:32:11Z,
asr-baseline-01e6yb31q1knbbz8fpwphtkzn9,1cb49717-42f4-4e1b-8ccc-532af507e9ca,2020-04-27T17:31:55Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:29Z,2020-04-27T17:31:42Z,2020-04-27T17:31:42Z,2020-04-27T17:31:55Z,True,False,False,True,2020-04-27T17:32:57Z,2020-04-27T17:32:57Z,2020-04-27T17:32:13Z,2020-04-27T17:32:12Z,2020-04-27T17:31:42Z,
asr-baseline-01e6yb31tfv0nrp5w12as78kdt,d311eaa5-e790-4443-ba83-f3f7fac1131c,2020-04-27T17:33:12Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:46Z,2020-04-27T17:32:42Z,2020-04-27T17:32:42Z,2020-04-27T17:33:12Z,True,False,False,True,2020-04-27T17:32:46Z,2020-04-27T17:32:46Z,2020-04-27T17:32:46Z,2020-04-27T17:32:45Z,2020-04-27T17:32:42Z,
asr-baseline-01e6yb31v8t8469gefyh3p6248,ad8f032d-a03f-49e5-82e0-53580f05bd7f,2020-04-27T17:32:41Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:35:30Z,2020-04-27T17:32:28Z,2020-04-27T17:32:28Z,2020-04-27T17:32:41Z,True,False,False,True,2020-04-27T17:36:27Z,2020-04-27T17:36:27Z,2020-04-27T17:33:44Z,2020-04-27T17:33:43Z,2020-04-27T17:32:28Z,
asr-baseline-01e6yb31y4tj0qkj4fzkshzgsb,0bb13af8-1ffc-4cc5-8fb1-65ceb49cf3f8,2020-04-27T17:31:57Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:29Z,2020-04-27T17:31:46Z,2020-04-27T17:31:46Z,2020-04-27T17:31:57Z,True,False,False,True,2020-04-27T17:32:57Z,2020-04-27T17:32:57Z,2020-04-27T17:32:21Z,2020-04-27T17:32:20Z,2020-04-27T17:31:46Z,
asr-baseline-01e6yb31y69z6kqzyy8hyr8bvz,df1d2fe0-c026-4218-b5b9-1980207642ea,2020-04-27T17:33:09Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:44Z,2020-04-27T17:32:40Z,2020-04-27T17:32:40Z,2020-04-27T17:33:09Z,True,False,False,True,2020-04-27T17:32:44Z,2020-04-27T17:32:44Z,2020-04-27T17:32:44Z,2020-04-27T17:32:43Z,2020-04-27T17:32:40Z,
asr-baseline-01e6yb326phwkngg3236nns3er,927ff17e-9dae-4060-aea7-81a7b1118d83,2020-04-27T17:32:02Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:38Z,2020-04-27T17:31:33Z,2020-04-27T17:31:33Z,2020-04-27T17:32:02Z,True,False,False,True,2020-04-27T17:31:39Z,2020-04-27T17:31:39Z,2020-04-27T17:31:38Z,2020-04-27T17:31:37Z,2020-04-27T17:31:33Z,
asr-baseline-01e6yb32aet831b4cp7wn4j708,9f7c4ca8-bbfc-4f65-8ccc-3daadd48a3fb,2020-04-27T17:32:04Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:01Z,2020-04-27T17:32:08Z,2020-04-27T17:32:08Z,2020-04-27T17:32:04Z,True,False,False,True,2020-04-27T17:33:43Z,2020-04-27T17:33:43Z,2020-04-27T17:32:48Z,2020-04-27T17:32:46Z,2020-04-27T17:32:08Z,
asr-baseline-01e6yb32bdpc0m6dbywjbrzcd9,4df92bdb-674f-49bb-b9b6-fd67fcfffcbd,2020-04-27T17:32:00Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:01Z,2020-04-27T17:32:02Z,2020-04-27T17:32:02Z,2020-04-27T17:32:00Z,True,False,False,True,2020-04-27T17:33:44Z,2020-04-27T17:33:44Z,2020-04-27T17:32:34Z,2020-04-27T17:32:33Z,2020-04-27T17:32:02Z,
asr-baseline-01e6yb32c055n480kqem1g5nvm,ef699bd7-fd32-4591-ada1-e76dde0c5905,2020-04-27T17:33:12Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:47Z,2020-04-27T17:32:51Z,2020-04-27T17:32:51Z,2020-04-27T17:33:12Z,True,False,False,True,2020-04-27T17:32:48Z,2020-04-27T17:32:49Z,2020-04-27T17:32:46Z,2020-04-27T17:32:45Z,2020-04-27T17:32:42Z,
asr-baseline-01e6yb32dfxdkmffwpxsh9qp89,67dc131b-3069-443c-90c9-f3a1102aeb95,2020-04-27T17:31:58Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:34Z,2020-04-27T17:31:28Z,2020-04-27T17:31:28Z,2020-04-27T17:31:58Z,True,False,False,True,2020-04-27T17:31:36Z,2020-04-27T17:31:36Z,2020-04-27T17:31:32Z,2020-04-27T17:31:31Z,2020-04-27T17:31:28Z,
asr-baseline-01e6yb32fxm82rkagakmt5fvzh,e5542b50-5227-49f7-97c4-4e3f2f53d502,2020-04-27T17:32:04Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:01Z,2020-04-27T17:32:05Z,2020-04-27T17:32:05Z,2020-04-27T17:32:04Z,True,False,False,True,2020-04-27T17:33:56Z,2020-04-27T17:33:56Z,2020-04-27T17:32:48Z,2020-04-27T17:32:46Z,2020-04-27T17:32:05Z,
asr-baseline-01e6yb32h8nnh5959t4qbvc1a1,4fccf282-f4d9-4267-bcff-266455a595ac,2020-04-27T17:31:58Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:34:02Z,2020-04-27T17:32:00Z,2020-04-27T17:32:00Z,2020-04-27T17:31:58Z,True,False,False,True,2020-04-27T17:34:53Z,2020-04-27T17:34:53Z,2020-04-27T17:32:35Z,2020-04-27T17:32:34Z,2020-04-27T17:32:00Z,
asr-baseline-01e6yb32hhfj6snn1mv4t2tgkw,6165d0ab-6968-4995-9b49-1dd09fe6e8cb,2020-04-27T17:32:07Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:41Z,2020-04-27T17:31:38Z,2020-04-27T17:31:38Z,2020-04-27T17:32:07Z,True,False,False,True,2020-04-27T17:31:42Z,2020-04-27T17:31:42Z,2020-04-27T17:31:40Z,2020-04-27T17:31:40Z,2020-04-27T17:31:38Z,
asr-baseline-01e6yb32ty32cxqph9nn07ph30,a728796b-b4b6-4bfa-a712-52daf68bb076,2020-04-27T17:33:13Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:32:47Z,2020-04-27T17:32:44Z,2020-04-27T17:32:44Z,2020-04-27T17:33:13Z,True,False,False,True,2020-04-27T17:32:50Z,2020-04-27T17:32:50Z,2020-04-27T17:32:46Z,2020-04-27T17:32:45Z,2020-04-27T17:32:44Z,
asr-baseline-01e6yb32xjn998wpngka3zq9pa,109cfe91-ff49-4ad7-bd8c-68ab5e7ce8a1,2020-04-27T17:31:59Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:37Z,2020-04-27T17:31:30Z,2020-04-27T17:31:30Z,2020-04-27T17:31:59Z,True,False,False,True,2020-04-27T17:31:38Z,2020-04-27T17:31:38Z,2020-04-27T17:31:34Z,2020-04-27T17:31:33Z,2020-04-27T17:31:30Z,
asr-baseline-01e6yb331wsx6jrphn0mhtqjj2,1c124c54-2996-4764-90b9-b53a41322c34,2020-04-27T17:32:14Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:49Z,2020-04-27T17:31:44Z,2020-04-27T17:31:44Z,2020-04-27T17:32:14Z,True,False,False,True,2020-04-27T17:31:50Z,2020-04-27T17:31:50Z,2020-04-27T17:31:48Z,2020-04-27T17:31:47Z,2020-04-27T17:31:44Z,
asr-baseline-01e6yb332hpwspd6y0ajx6p5tm,f751182d-08ed-4215-b2e5-6780657c9cab,2020-04-27T17:32:11Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:45Z,2020-04-27T17:31:41Z,2020-04-27T17:31:41Z,2020-04-27T17:32:11Z,True,False,False,True,2020-04-27T17:31:46Z,2020-04-27T17:31:46Z,2020-04-27T17:31:44Z,2020-04-27T17:31:43Z,2020-04-27T17:31:41Z,
asr-baseline-01e6yb332ygk3j8rrh8vdacrke,8f8a9a38-3337-4885-be9b-7295b067e747,2020-04-27T17:32:14Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:45Z,2020-04-27T17:32:02Z,2020-04-27T17:32:02Z,2020-04-27T17:32:14Z,True,False,False,True,2020-04-27T17:34:37Z,2020-04-27T17:34:37Z,2020-04-27T17:33:03Z,2020-04-27T17:33:02Z,2020-04-27T17:32:02Z,
asr-baseline-01e6yb33362xrx6yfctv1k855z,88eda34c-4971-4fd7-b5ff-fb87fb14a86f,2020-04-27T17:34:02Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:38Z,2020-04-27T17:33:33Z,2020-04-27T17:33:33Z,2020-04-27T17:34:02Z,True,False,False,True,2020-04-27T17:33:38Z,2020-04-27T17:33:38Z,2020-04-27T17:33:37Z,2020-04-27T17:33:37Z,2020-04-27T17:33:33Z,
asr-baseline-01e6yb33e9jfn1tmd4ddbnje9h,5f977840-9c8b-41c3-8610-20a1a2c3535c,2020-04-27T17:33:57Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:34Z,2020-04-27T17:33:28Z,2020-04-27T17:33:28Z,2020-04-27T17:33:57Z,True,False,False,True,2020-04-27T17:33:34Z,2020-04-27T17:33:34Z,2020-04-27T17:33:33Z,2020-04-27T17:33:32Z,2020-04-27T17:33:28Z,
asr-baseline-01e6yb33fgb5z1v1mwkgsqs84a,27c80880-9d98-4ab5-84af-17cdd93e4875,2020-04-27T17:32:16Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:42Z,2020-04-27T17:32:09Z,2020-04-27T17:32:09Z,2020-04-27T17:32:16Z,True,False,False,True,2020-04-27T17:34:37Z,2020-04-27T17:34:37Z,2020-04-27T17:33:03Z,2020-04-27T17:33:02Z,2020-04-27T17:32:09Z,
asr-baseline-01e6yb33j5sw63kmhranwyw2ga,14e244a8-6cc5-41ac-a96e-0af6027e1fea,2020-04-27T17:34:57Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:35:05Z,2020-04-27T17:34:57Z,2020-04-27T17:34:57Z,2020-04-27T17:34:57Z,True,False,False,True,2020-04-27T17:35:06Z,2020-04-27T17:35:06Z,2020-04-27T17:35:03Z,2020-04-27T17:35:02Z,2020-04-27T17:34:57Z,
asr-baseline-01e6yb33nqxkmgjnmqv7p54xgv,9403d1d2-9db8-44e9-953b-d18287ee3678,2020-04-27T17:33:46Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:23Z,2020-04-27T17:33:17Z,2020-04-27T17:33:17Z,2020-04-27T17:33:46Z,True,False,False,True,2020-04-27T17:33:24Z,2020-04-27T17:33:24Z,2020-04-27T17:33:21Z,2020-04-27T17:33:20Z,2020-04-27T17:33:17Z,
asr-baseline-01e6yb33pfgza3d2rzpzmkjcfj,bf7991ad-881b-4fb0-aca0-b5d446644034,2020-04-27T17:34:59Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:34:35Z,2020-04-27T17:34:30Z,2020-04-27T17:34:30Z,2020-04-27T17:34:59Z,True,False,False,True,2020-04-27T17:34:35Z,2020-04-27T17:34:35Z,2020-04-27T17:34:34Z,2020-04-27T17:34:33Z,2020-04-27T17:34:30Z,
asr-baseline-01e6yb33q7k8bq7m2v9gt2eqpy,5d3c6eb1-36fa-4bec-a019-da12b618893c,2020-04-27T17:32:09Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:43Z,2020-04-27T17:31:40Z,2020-04-27T17:31:40Z,2020-04-27T17:32:09Z,True,False,False,True,2020-04-27T17:31:43Z,2020-04-27T17:31:43Z,2020-04-27T17:31:43Z,2020-04-27T17:31:42Z,2020-04-27T17:31:40Z,
asr-baseline-01e6yb33tga95905dvbsbeb953,14a03090-c81a-4f54-a152-d6fb01d4cf06,2020-04-27T17:32:09Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:35Z,2020-04-27T17:31:59Z,2020-04-27T17:31:59Z,2020-04-27T17:32:09Z,True,False,False,True,2020-04-27T17:34:19Z,2020-04-27T17:34:19Z,2020-04-27T17:32:42Z,2020-04-27T17:32:41Z,2020-04-27T17:31:59Z,
asr-baseline-01e6yb33y1eej7n8rx48zespcs,4e4ef7f8-f667-4eee-8a82-e64d714508bb,2020-04-27T17:32:09Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:02Z,2020-04-27T17:31:57Z,2020-04-27T17:31:57Z,2020-04-27T17:32:09Z,True,False,False,True,2020-04-27T17:33:42Z,2020-04-27T17:33:42Z,2020-04-27T17:32:38Z,2020-04-27T17:32:37Z,2020-04-27T17:31:57Z,
asr-baseline-01e6yb33yn0c8q4kktabrstmsa,ae9ba3cd-614b-43d4-b101-478bbeaff41c,2020-04-27T17:32:17Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:53Z,2020-04-27T17:31:47Z,2020-04-27T17:31:47Z,2020-04-27T17:32:17Z,True,False,False,True,2020-04-27T17:31:53Z,2020-04-27T17:31:53Z,2020-04-27T17:31:51Z,2020-04-27T17:31:50Z,2020-04-27T17:31:47Z,
asr-baseline-01e6yb343at2h0wfhwsghjbke6,60df14be-ff56-485e-b945-113d9b6e2f79,2020-04-27T17:32:17Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:53Z,2020-04-27T17:31:47Z,2020-04-27T17:31:47Z,2020-04-27T17:32:17Z,True,False,False,True,2020-04-27T17:31:56Z,2020-04-27T17:31:56Z,2020-04-27T17:31:52Z,2020-04-27T17:31:51Z,2020-04-27T17:31:47Z,
asr-baseline-01e6yb34g98933gyewywy2wf6z,4e509248-4f8d-4a3d-814f-07cc3edd73df,2020-04-27T17:33:46Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:33:24Z,2020-04-27T17:33:17Z,2020-04-27T17:33:17Z,2020-04-27T17:33:46Z,True,False,False,True,2020-04-27T17:33:24Z,2020-04-27T17:33:24Z,2020-04-27T17:33:21Z,2020-04-27T17:33:21Z,2020-04-27T17:33:17Z,
asr-baseline-01e6yb34m3jgj6xh449cy0vza4,6c5c3b37-2d56-4b6f-bd08-123bdd00bc11,2020-04-27T17:34:52Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:34:33Z,2020-04-27T17:34:23Z,2020-04-27T17:34:23Z,2020-04-27T17:34:52Z,True,False,False,True,2020-04-27T17:34:34Z,2020-04-27T17:34:34Z,2020-04-27T17:34:32Z,2020-04-27T17:34:31Z,2020-04-27T17:34:23Z,
asr-baseline-01e6yb34nn3xje7cvp7h6anshh,1e113d99-1619-44f2-a78f-b338a002074e,2020-04-27T17:32:13Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T17:31:49Z,2020-04-27T17:31:44Z,2020-04-27T17:31:44Z,2020-04-27T17:32:13Z,True,False,False,True,2020-04-27T17:31:50Z,2020-04-27T17:31:50Z,2020-04-27T17:31:48Z,2020-04-27T17:31:47Z,2020-04-27T17:31:44Z,
