asr-baseline-01e6yv63s2561tdp0heb1ptd8x,0712e1d2-e982-4614-9325-f487d8b09299,2020-04-27T22:12:57Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:23Z,2020-04-27T22:12:45Z,2020-04-27T22:12:45Z,2020-04-27T22:12:57Z,True,False,False,True,2020-04-27T22:13:47Z,2020-04-27T22:13:47Z,2020-04-27T22:13:12Z,2020-04-27T22:13:11Z,2020-04-27T22:12:45Z,
asr-baseline-01e6yv63t4r94eyrgzngsj2vky,99656386-5eab-45d7-8c71-50124e3280a6,2020-04-27T22:13:29Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:50Z,2020-04-27T22:13:31Z,2020-04-27T22:13:31Z,2020-04-27T22:13:29Z,True,False,False,True,2020-04-27T22:16:03Z,2020-04-27T22:16:03Z,2020-04-27T22:14:27Z,2020-04-27T22:14:26Z,2020-04-27T22:13:31Z,
asr-baseline-01e6yv63wrmqgs16t8sksn2sfp,b9e31476-ec0b-4d5c-80d5-6a7232dc6de0,2020-04-27T22:12:57Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:34Z,2020-04-27T22:12:57Z,2020-04-27T22:12:57Z,2020-04-27T22:12:57Z,True,False,False,True,2020-04-27T22:13:57Z,2020-04-27T22:13:57Z,2020-04-27T22:13:22Z,2020-04-27T22:13:20Z,2020-04-27T22:12:57Z,
asr-baseline-01e6yv642mmtrzcawsh1w926re,de4f8352-2e0b-46d5-a6cc-8716c03b4a21,2020-04-27T22:13:51Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:15:53Z,2020-04-27T22:13:53Z,2020-04-27T22:13:53Z,2020-04-27T22:13:51Z,True,False,False,True,2020-04-27T22:17:18Z,2020-04-27T22:17:18Z,2020-04-27T22:15:23Z,2020-04-27T22:15:23Z,2020-04-27T22:13:53Z,
asr-baseline-01e6yv643vr48j2k535w4jtkdb,50891646-d967-44f9-92bf-731e0d5732a0,2020-04-27T22:12:57Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:12:32Z,2020-04-27T22:12:26Z,2020-04-27T22:12:26Z,2020-04-27T22:12:57Z,True,False,False,True,2020-04-27T22:12:33Z,2020-04-27T22:12:34Z,2020-04-27T22:12:31Z,2020-04-27T22:12:30Z,2020-04-27T22:12:26Z,
asr-baseline-01e6yv645gxrpbfzvppq0kfw50,cfc413cd-2703-4ae2-96c5-454597695c6d,2020-04-27T22:12:58Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:06Z,2020-04-27T22:12:58Z,2020-04-27T22:12:58Z,2020-04-27T22:12:58Z,True,False,False,True,2020-04-27T22:13:10Z,2020-04-27T22:13:10Z,2020-04-27T22:13:06Z,2020-04-27T22:13:05Z,2020-04-27T22:12:58Z,
asr-baseline-01e6yv64a6sfcf373wd08cfkww,15aa1b0f-79b0-474c-9afe-c4f22a6b310e,2020-04-27T22:13:01Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:12:36Z,2020-04-27T22:12:30Z,2020-04-27T22:12:30Z,2020-04-27T22:13:01Z,True,False,False,True,2020-04-27T22:12:36Z,2020-04-27T22:12:36Z,2020-04-27T22:12:35Z,2020-04-27T22:12:35Z,2020-04-27T22:12:30Z,
asr-baseline-01e6yv64hka5fwn9qn9r6t52gv,1ad2d15c-60e6-4e76-a61b-853e65d83a6e,2020-04-27T22:13:00Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:23Z,2020-04-27T22:12:49Z,2020-04-27T22:12:49Z,2020-04-27T22:13:00Z,True,False,False,True,2020-04-27T22:13:42Z,2020-04-27T22:13:42Z,2020-04-27T22:13:12Z,2020-04-27T22:13:11Z,2020-04-27T22:12:49Z,
asr-baseline-01e6yv64k4hfhjwehw2gk32b5x,05c2f2a2-c5ac-4db5-b3c2-bc608113c1ef,2020-04-27T22:13:01Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:12:36Z,2020-04-27T22:12:31Z,2020-04-27T22:12:31Z,2020-04-27T22:13:01Z,True,False,False,True,2020-04-27T22:12:37Z,2020-04-27T22:12:37Z,2020-04-27T22:12:36Z,2020-04-27T22:12:35Z,2020-04-27T22:12:31Z,
asr-baseline-01e6yv64qabyyxb7br7e4eyffr,86675bca-94c7-46a6-aa7b-e54e3e0a5c2f,2020-04-27T22:13:11Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:08Z,2020-04-27T22:13:13Z,2020-04-27T22:13:13Z,2020-04-27T22:13:11Z,True,False,False,True,2020-04-27T22:14:49Z,2020-04-27T22:14:49Z,2020-04-27T22:13:58Z,2020-04-27T22:13:57Z,2020-04-27T22:13:13Z,
asr-baseline-01e6yv64s04dkm9k5wd4qne49z,d3ef6364-f1c1-4e13-8452-85ef11a50ff0,2020-04-27T22:13:12Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:49Z,2020-04-27T22:13:01Z,2020-04-27T22:13:01Z,2020-04-27T22:13:12Z,True,False,False,True,2020-04-27T22:14:16Z,2020-04-27T22:14:16Z,2020-04-27T22:13:34Z,2020-04-27T22:13:32Z,2020-04-27T22:13:01Z,
asr-baseline-01e6yv650g7gqw6vfk704r6xs4,9091a831-6c3e-4d7b-8d05-2a2f0f0fee6b,2020-04-27T22:13:06Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:08Z,2020-04-27T22:13:07Z,2020-04-27T22:13:07Z,2020-04-27T22:13:06Z,True,False,False,True,2020-04-27T22:14:49Z,2020-04-27T22:14:49Z,2020-04-27T22:13:52Z,2020-04-27T22:13:50Z,2020-04-27T22:13:07Z,
asr-baseline-01e6yv653evmkc8ttxcjy95mxp,0399641d-14f9-4a89-b242-f9267e384536,2020-04-27T22:14:01Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:12Z,2020-04-27T22:14:02Z,2020-04-27T22:14:02Z,2020-04-27T22:14:01Z,True,False,False,True,2020-04-27T22:14:15Z,2020-04-27T22:14:15Z,2020-04-27T22:14:11Z,2020-04-27T22:14:11Z,2020-04-27T22:14:02Z,
asr-baseline-01e6yv654reav9w84bx1he07dd,c14a298b-9181-4f58-baa8-4c964b1a73dc,2020-04-27T22:13:06Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:12:40Z,2020-04-27T22:12:42Z,2020-04-27T22:12:42Z,2020-04-27T22:13:06Z,True,False,False,True,2020-04-27T22:12:40Z,2020-04-27T22:12:41Z,2020-04-27T22:12:38Z,2020-04-27T22:12:38Z,2020-04-27T22:12:36Z,
asr-baseline-01e6yv656rmhy1cy3havh506ks,983ca28d-645b-452e-a9b0-627e1357adbf,2020-04-27T22:13:10Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:21Z,2020-04-27T22:13:10Z,2020-04-27T22:13:10Z,2020-04-27T22:13:10Z,True,False,False,True,2020-04-27T22:13:25Z,2020-04-27T22:13:25Z,2020-04-27T22:13:20Z,2020-04-27T22:13:17Z,2020-04-27T22:13:10Z,
asr-baseline-01e6yv656wfrfbasvg1wzvyz2q,c8472c14-20e5-45a9-b0b5-ffa477802511,2020-04-27T22:14:14Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:51Z,2020-04-27T22:13:44Z,2020-04-27T22:13:44Z,2020-04-27T22:14:14Z,True,False,False,True,2020-04-27T22:13:52Z,2020-04-27T22:13:52Z,2020-04-27T22:13:48Z,2020-04-27T22:13:47Z,2020-04-27T22:13:44Z,
asr-baseline-01e6yv65d718zwdxyeshjy42ny,24883ad9-8fac-48cf-a730-ceb13568a3ce,2020-04-27T22:14:03Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:39Z,2020-04-27T22:13:32Z,2020-04-27T22:13:32Z,2020-04-27T22:14:03Z,True,False,False,True,2020-04-27T22:13:40Z,2020-04-27T22:13:40Z,2020-04-27T22:13:38Z,2020-04-27T22:13:38Z,2020-04-27T22:13:32Z,
asr-baseline-01e6yv65ncs6g3ap3th9chw36j,781f5171-50c5-4121-b257-86d805514a5c,2020-04-27T22:13:18Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:12:51Z,2020-04-27T22:12:54Z,2020-04-27T22:12:54Z,2020-04-27T22:13:18Z,True,False,False,True,2020-04-27T22:12:52Z,2020-04-27T22:12:52Z,2020-04-27T22:12:50Z,2020-04-27T22:12:49Z,2020-04-27T22:12:47Z,
asr-baseline-01e6yv65xenygmkk9t8gctw1qh,336e3e1e-fdee-4a84-8232-02d275972112,2020-04-27T22:13:09Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:59Z,2020-04-27T22:12:59Z,2020-04-27T22:12:59Z,2020-04-27T22:13:09Z,True,False,False,True,2020-04-27T22:14:31Z,2020-04-27T22:14:31Z,2020-04-27T22:13:38Z,2020-04-27T22:13:35Z,2020-04-27T22:12:59Z,
asr-baseline-01e6yv65xgqzd8b3aeve376tyd,7105971c-e489-4a22-8573-f0a72d8b8fe9,2020-04-27T22:14:50Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:24Z,2020-04-27T22:14:20Z,2020-04-27T22:14:20Z,2020-04-27T22:14:51Z,True,False,False,True,2020-04-27T22:14:24Z,2020-04-27T22:14:24Z,2020-04-27T22:14:23Z,2020-04-27T22:14:23Z,2020-04-27T22:14:20Z,
asr-baseline-01e6yv664m364gn10khqxv79mw,c1965833-0974-49dc-b0d4-914118092b56,2020-04-27T22:13:12Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:15:12Z,2020-04-27T22:13:15Z,2020-04-27T22:13:15Z,2020-04-27T22:13:12Z,True,False,False,True,2020-04-27T22:16:36Z,2020-04-27T22:16:36Z,2020-04-27T22:13:58Z,2020-04-27T22:13:57Z,2020-04-27T22:13:15Z,
asr-baseline-01e6yv667q5qpnb2sg5mh5wahb,ef49bc1e-7bee-4ca1-92fc-8d215e6bf029,2020-04-27T22:13:27Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:44Z,2020-04-27T22:13:27Z,2020-04-27T22:13:27Z,2020-04-27T22:13:27Z,True,False,False,True,2020-04-27T22:13:49Z,2020-04-27T22:13:49Z,2020-04-27T22:13:40Z,2020-04-27T22:13:37Z,2020-04-27T22:13:27Z,
asr-baseline-01e6yv66fa3gj4m4rfvfa9tf1v,3ba957b0-a9db-428a-aea2-a6f397c9cce0,2020-04-27T22:13:13Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:50Z,2020-04-27T22:13:17Z,2020-04-27T22:13:17Z,2020-04-27T22:13:13Z,True,False,False,True,2020-04-27T22:16:03Z,2020-04-27T22:16:03Z,2020-04-27T22:14:02Z,2020-04-27T22:14:02Z,2020-04-27T22:13:17Z,
asr-baseline-01e6yv66nqmfjeyhrsrhzk5gzd,19568e32-6f17-410e-955b-a84bb4a3ad5a,2020-04-27T22:14:24Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:59Z,2020-04-27T22:13:53Z,2020-04-27T22:13:53Z,2020-04-27T22:14:24Z,True,False,False,True,2020-04-27T22:14:00Z,2020-04-27T22:14:00Z,2020-04-27T22:13:58Z,2020-04-27T22:13:57Z,2020-04-27T22:13:53Z,
asr-baseline-01e6yv66wz623qrfk7ws0p0tvt,7535e739-97d9-4134-9414-e79fbfd4482f,2020-04-27T22:14:30Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:41Z,2020-04-27T22:14:31Z,2020-04-27T22:14:31Z,2020-04-27T22:14:30Z,True,False,False,True,2020-04-27T22:14:50Z,2020-04-27T22:14:50Z,2020-04-27T22:14:39Z,2020-04-27T22:14:39Z,2020-04-27T22:14:31Z,
asr-baseline-01e6yv66xezpnxzjrgq14nfrv7,35e82098-ec5c-43a3-841e-bd2b02a71f38,2020-04-27T22:14:50Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:15:15Z,2020-04-27T22:14:51Z,2020-04-27T22:14:51Z,2020-04-27T22:14:50Z,True,False,False,True,2020-04-27T22:15:21Z,2020-04-27T22:15:21Z,2020-04-27T22:15:11Z,2020-04-27T22:15:07Z,2020-04-27T22:14:51Z,
asr-baseline-01e6yv66z1zdtyz6x62eebfhy3,ef9e958e-0779-4267-8812-f466a098179c,2020-04-27T22:16:06Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:18:10Z,2020-04-27T22:15:57Z,2020-04-27T22:15:57Z,2020-04-27T22:16:06Z,True,False,False,True,2020-04-27T22:18:56Z,2020-04-27T22:18:57Z,2020-04-27T22:17:33Z,2020-04-27T22:17:32Z,2020-04-27T22:15:57Z,
asr-baseline-01e6yv679qvpnbvtv1pwe6rcev,679c3e99-67ef-4b1b-853b-401b57a4578a,2020-04-27T22:13:18Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:12:52Z,2020-04-27T22:12:48Z,2020-04-27T22:12:48Z,2020-04-27T22:13:18Z,True,False,False,True,2020-04-27T22:12:52Z,2020-04-27T22:12:53Z,2020-04-27T22:12:51Z,2020-04-27T22:12:50Z,2020-04-27T22:12:48Z,
asr-baseline-01e6yv67akj925nh7c1nadd779,551f9468-8549-4a74-ad1e-4460399be3d5,2020-04-27T22:13:39Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:17:12Z,2020-04-27T22:13:39Z,2020-04-27T22:13:39Z,2020-04-27T22:13:39Z,True,False,False,True,2020-04-27T22:18:46Z,2020-04-27T22:18:46Z,2020-04-27T22:14:50Z,2020-04-27T22:14:49Z,2020-04-27T22:13:39Z,
asr-baseline-01e6yv67c5cq1v5x63qtv1cqyf,c6b28bcb-f452-4295-a373-eb65ee851b3f,2020-04-27T22:13:39Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:15Z,2020-04-27T22:13:08Z,2020-04-27T22:13:08Z,2020-04-27T22:13:39Z,True,False,False,True,2020-04-27T22:13:15Z,2020-04-27T22:13:16Z,2020-04-27T22:13:13Z,2020-04-27T22:13:12Z,2020-04-27T22:13:08Z,
asr-baseline-01e6yv67j71rd58qz2yefx5szr,d6430ad6-c885-4b4b-b30b-418610c74765,2020-04-27T22:13:39Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:15Z,2020-04-27T22:13:18Z,2020-04-27T22:13:18Z,2020-04-27T22:13:39Z,True,False,False,True,2020-04-27T22:13:16Z,2020-04-27T22:13:16Z,2020-04-27T22:13:12Z,2020-04-27T22:13:12Z,2020-04-27T22:13:08Z,
asr-baseline-01e6yv67pwwby10shjeq0yqgc6,673cc5d8-f60b-4ecf-8ea4-93154709ff5c,2020-04-27T22:13:39Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:50Z,2020-04-27T22:13:39Z,2020-04-27T22:13:39Z,2020-04-27T22:13:39Z,True,False,False,True,2020-04-27T22:13:58Z,2020-04-27T22:13:58Z,2020-04-27T22:13:50Z,2020-04-27T22:13:49Z,2020-04-27T22:13:39Z,
asr-baseline-01e6yv67x3zhg101fvgd9sagha,fea4a357-a654-41f5-8574-ee1353771a83,2020-04-27T22:13:20Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:14:51Z,2020-04-27T22:13:22Z,2020-04-27T22:13:22Z,2020-04-27T22:13:20Z,True,False,False,True,2020-04-27T22:16:03Z,2020-04-27T22:16:03Z,2020-04-27T22:14:09Z,2020-04-27T22:14:08Z,2020-04-27T22:13:22Z,
asr-baseline-01e6yv6875b8c7tx9b9zsybk12,3110ff4b-6195-4b1a-82e7-65ab9106cb56,2020-04-27T22:13:21Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:32Z,2020-04-27T22:13:22Z,2020-04-27T22:13:22Z,2020-04-27T22:13:21Z,True,False,False,True,2020-04-27T22:13:37Z,2020-04-27T22:13:38Z,2020-04-27T22:13:32Z,2020-04-27T22:13:30Z,2020-04-27T22:13:22Z,
asr-baseline-01e6yv688rmbdxsp4s04878ws9,e27d5fed-7aa2-4e98-b6bf-d7797f0053d1,2020-04-27T22:13:24Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:15:12Z,2020-04-27T22:13:31Z,2020-04-27T22:13:31Z,2020-04-27T22:13:24Z,True,False,False,True,2020-04-27T22:16:26Z,2020-04-27T22:16:26Z,2020-04-27T22:14:27Z,2020-04-27T22:14:26Z,2020-04-27T22:13:31Z,
asr-baseline-01e6yv68wd5fhxfbvr8jjf5mhq,a4ff8ed4-632b-4812-9057-e0fff30d088c,2020-04-27T22:13:24Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:12:59Z,2020-04-27T22:12:53Z,2020-04-27T22:12:53Z,2020-04-27T22:13:24Z,True,False,False,True,2020-04-27T22:12:59Z,2020-04-27T22:12:59Z,2020-04-27T22:12:58Z,2020-04-27T22:12:58Z,2020-04-27T22:12:53Z,
asr-baseline-01e6yv68wgwjdd0tsp1c7g829h,81e856cd-380f-458d-bd2a-11f510f6c95b,2020-04-27T22:13:24Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:38Z,2020-04-27T22:13:24Z,2020-04-27T22:13:24Z,2020-04-27T22:13:24Z,True,False,False,True,2020-04-27T22:13:42Z,2020-04-27T22:13:42Z,2020-04-27T22:13:33Z,2020-04-27T22:13:32Z,2020-04-27T22:13:24Z,
asr-baseline-01e6yv691jyk5npn348w3rcna8,59039206-0022-47d2-8853-b8a637296eae,2020-04-27T22:14:26Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:16:43Z,2020-04-27T22:14:22Z,2020-04-27T22:14:22Z,2020-04-27T22:14:26Z,True,False,False,True,2020-04-27T22:17:40Z,2020-04-27T22:17:41Z,2020-04-27T22:15:49Z,2020-04-27T22:15:48Z,2020-04-27T22:14:22Z,
asr-baseline-01e6yv696wc237mpybxc0j61c7,fc4751f8-4845-4e45-98bc-e7044db16bd6,2020-04-27T22:13:44Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:18Z,2020-04-27T22:13:14Z,2020-04-27T22:13:14Z,2020-04-27T22:13:44Z,True,False,False,True,2020-04-27T22:13:19Z,2020-04-27T22:13:19Z,2020-04-27T22:13:17Z,2020-04-27T22:13:17Z,2020-04-27T22:13:14Z,
asr-baseline-01e6yv69744fx4a865qdq4m0xg,1a774167-b93e-44c4-a3ea-1fe0cac572f0,2020-04-27T22:19:12Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:21:56Z,2020-04-27T22:21:41Z,2020-04-27T22:21:41Z,2020-04-27T22:21:41Z,True,False,False,True,2020-04-27T22:21:57Z,2020-04-27T22:21:57Z,2020-04-27T22:21:54Z,2020-04-27T22:21:51Z,2020-04-27T22:21:41Z,
asr-baseline-01e6yv6989sy7x6fdrzhj62fer,33a8d7fb-8824-4ecb-bc0e-95db84d9de2a,2020-04-27T22:16:05Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:16:51Z,2020-04-27T22:16:08Z,2020-04-27T22:16:08Z,2020-04-27T22:16:05Z,True,False,False,True,2020-04-27T22:17:00Z,2020-04-27T22:17:01Z,2020-04-27T22:16:33Z,2020-04-27T22:16:33Z,2020-04-27T22:16:08Z,
asr-baseline-01e6yv699e4593dy2p9d5cbbev,f16016ff-fdee-42fa-8d98-5a564efc3618,2020-04-27T22:13:45Z,Initialized,Ready,ContainersReady,PodScheduled,2020-04-27T22:13:18Z,2020-04-27T22:13:14Z,2020-04-27T22:13:14Z,2020-04-27T22:13:45Z,True,False,False,True,2020-04-27T22:13:21Z,2020-04-27T22:13:21Z,2020-04-27T22:13:18Z,2020-04-27T22:13:17Z,2020-04-27T22:13:14Z,
