2.005 0.036337 2.003 0.012084 2.002 0.024078 slackaware
2.007 0.02434 2.002 0.018083 2.003 0.028094 slackaware
2.005 0.192594 2.002 0.226296 2.002 0.202249 slackaware
2.005 0.042323 2.002 0.360459 2.005 0.21227 slackaware
2.004 0.238585 2.002 0.008081 2.001 0.008069 slackaware
2.006 0.034296 2.002 0.048106 2.002 0.030089 slackaware
2.005 0.034357 2.003 0.012074 2.002 0.028088 slackaware
2.007 0.048392 2.002 0.03009 2.003 0.01808 slackaware
2.006 0.200532 2.003 0.216271 2.004 0.124205 slackaware
2.007 0.138425 2.002 0.152226 2.001 0.130214 slackaware
2.005 0.03638 2.002 0.036104 2.002 0.336404 slackaware
2.007 0.037212 2.002 0.026103 2.002 0.02608 slackaware
2.005 0.160291 2.003 0.260335 2.003 0.236304 slackaware
2.005 0.222544 2.003 0.144209 2.002 0.132203 slackaware
2.007 0.054289 2.002 0.030092 2.003 0.056105 slackaware
2.003 0.026283 2.002 0.03208 2.003 0.018068 slackaware
2.005 0.028378 2.003 0.40649 2.003 0.21227 slackaware
2.004 0.034288 2.002 0.012068 2.003 0.048105 slackaware
2.005 0.022338 2.003 0.046097 2.002 0.038098 slackaware
2.006 0.014216 2.002 0.362433 2.004 0.010072 slackaware
2.005 0.010197 2.002 0.058121 2.002 0.036226 slackaware
2.007 0.164393 2.003 0.042112 2.004 0.032086 slackaware
2.003 0.202403 2.002 0.024107 2.002 0.024079 slackaware
2.006 0.040258 2.003 0.01808 2.003 0.042094 slackaware
2.005 0.046276 2.003 0.0401 2.006 0.112184 slackaware
2.004 0.31051 2.002 0.022079 2.004 0.146211 slackaware
2.006 0.300398 2.003 0.020078 2.004 0.188269 slackaware
2.006 0.040248 2.003 0.036088 2.004 0.156675 slackaware
2.005 0.058274 2.002 0.022086 2.001 0.010071 slackaware
2.007 0.020238 2.003 0.028089 2.003 0.01808 slackaware
2.005 0.018105 2.003 0.02208 2.002 0.208269 slackaware
2.004 0.162415 2.002 0.012066 2.003 0.220257 slackaware
2.005 0.020109 2.004 0.014093 2.003 0.234305 slackaware
2.005 0.012127 2.004 0.192256 2.003 0.182238 slackaware
2.005 0.218388 2.003 0.016089 2.003 0.006061 slackaware
2.004 0.042338 2.003 0.150193 2.005 0.018068 slackaware
2.005 0.016347 2.004 0.122193 2.002 0.118177 slackaware
2.005 0.02434 2.004 0.302381 2.002 0.196269 slackaware
2.003 0.038364 2.002 0.118163 2.002 0.014066 slackaware
2.003 0.214523 2.003 0.012079 2.002 0.004063 slackaware
2.007 0.18644 2.003 0.264329 2.002 0.114183 slackaware
2.004 0.144483 2.004 0.012067 2.002 0.012062 slackaware
2.004 0.032253 2.005 0.052111 2.004 0.026078 slackaware
2.004 0.292517 2.004 0.24234 2.004 0.118186 slackaware
2.004 0.20671 2.006 0.006056 2.002 0.006076 slackaware
2.003 0.166607 2.003 0.200223 2.002 0.008054 slackaware
2.005 0.130239 2.002 0.186257 2.003 0.212278 slackaware
2.003 0.024106 2.004 0.012058 2.003 0.020072 slackaware
2.007 0.422632 2.001 0.210274 2.004 0.124184 slackaware
2.007 0.100204 2.004 0.308401 2.004 0.110177 slackaware
2.004 0.008546 2.005 0.014095 2.005 0.23233 slackaware
2.003 0.026272 2.003 0.030106 2.003 0.022083 slackaware
2.004 0.074168 2.001 0.264398 2.003 0.108136 slackaware
2.006 0.02441 2.002 0.016074 2.004 0.254292 slackaware
2.004 0.124446 2.003 0.128181 2.001 0.00809 slackaware
2.005 0.020246 2.003 0.012076 2.005 0.266345 slackaware
2.003 0.018099 2.003 0.016064 2.002 0.080136 slackaware
2.008 0.122355 2.002 0.01807 2.006 0.020077 slackaware
2.005 0.028255 2.004 0.028084 2.003 0.024084 slackaware
2.005 0.022108 2.004 0.132196 2.002 0.156239 slackaware
2.005 0.218387 2.003 0.122195 2.002 0.116174 slackaware
2.007 0.018263 2.004 0.024083 2.002 0.310377 slackaware
2.007 0.350591 2.004 0.208261 2.003 0.128216 slackaware
2.003 0.008535 2.004 0.014062 2.003 0.194272 slackaware
2.007 0.178758 2.003 0.17224 2.003 0.0481 slackaware
2.005 0.332433 2.002 0.152211 2.001 0.05811 slackaware
2.005 0.206279 2.001 0.014078 2.001 0.242288 slackaware
2.006 0.238356 2.002 0.136211 2.001 0.034097 slackaware
2.006 0.028274 2.002 0.02409 2.003 0.02008 slackaware
2.004 0.230483 2.006 0.166232 2.002 0.084155 slackaware
2.006 0.02625 2.003 0.02008 2.003 0.020078 slackaware
2.004 0.008105 2.002 0.01006 2.004 0.014084 slackaware
2.008 0.026102 2.003 0.022084 2.003 0.024086 slackaware
2.005 0.004103 2.004 0.016075 2.004 0.228317 slackaware
2.004 0.342467 2.004 0.080131 2.004 0.058116 slackaware
2.005 0.34245 2.004 0.104166 2.003 0.028113 slackaware
2.005 0.026271 2.006 0.284359 2.002 0.154762 slackaware
2.004 0.020131 2.003 0.014065 2.002 0.152204 slackaware
2.005 0.20652 2.003 0.140188 2.002 0.112179 slackaware
2.006 0.314576 2.002 0.148204 2.004 0.108176 slackaware
2.006 0.01628 2.002 0.022087 2.001 0.008069 slackaware
2.003 0.01611 2.003 0.166237 2.003 0.01406 slackaware
2.005 0.016123 2.003 0.018078 2.003 0.016098 slackaware
2.004 0.296622 2.002 0.124186 2.004 0.108162 slackaware
2.005 0.024281 2.004 0.014075 2.004 0.026078 slackaware
2.005 0.018295 2.002 0.124182 2.005 0.206276 slackaware
2.006 0.134392 2.003 0.140206 2.002 0.182245 slackaware
2.006 0.112408 2.002 0.286514 2.004 0.122186 slackaware
2.005 0.328448 2.002 0.090154 2.002 0.036088 slackaware
2.005 0.008107 2.003 0.010068 2.005 0.202256 slackaware
2.005 0.016088 2.002 0.020081 2.003 0.018068 slackaware
2.005 0.114197 2.002 0.018068 2.002 0.014099 slackaware
2.006 0.014112 2.003 0.008062 2.002 0.00608 slackaware
2.006 0.154251 2.002 0.197286 2.002 0.08015 slackaware
2.004 0.230322 2.001 0.008066 2.002 0.006067 slackaware
2.005 0.130242 2.002 0.008076 2.004 0.21225 slackaware
2.005 0.084172 2.002 0.010065 2.002 0.004093 slackaware
2.004 0.02213 2.002 0.244274 2.004 0.134172 slackaware
2.006 0.008123 2.004 0.01237 2.003 0.010065 slackaware
2.007 0.012309 2.002 0.010076 2.004 0.264314 slackaware
2.006 0.024111 2.003 0.018079 2.003 0.020074 slackaware
2.004 0.096374 2.005 0.14621 2.003 0.162209 slackaware
2.007 0.024114 2.002 0.016074 2.001 0.02208 slackaware
2.005 0.006112 2.004 0.012059 2.003 0.142202 slackaware
2.006 0.130222 2.002 0.104166 2.003 0.118184 slackaware
2.007 0.086383 2.004 0.152235 2.001 0.160228 slackaware
2.005 0.24033 2.005 0.012072 2.002 0.192292 slackaware
2.004 0.010099 2.003 0.016065 2.001 0.008063 slackaware
2.005 0.152321 2.002 0.182252 2.003 0.11218 slackaware
2.005 0.232311 2.002 0.16023 2.004 0.090151 slackaware
2.007 0.228324 2.004 0.016068 2.002 0.008063 slackaware
2.005 0.010091 2.005 0.016068 2.005 0.170233 slackaware
2.006 0.022099 2.003 0.202272 2.003 0.132179 slackaware
2.007 0.076177 2.003 0.2343 2.003 0.132185 slackaware
2.004 0.014095 2.003 0.012088 2.004 0.020075 slackaware
2.005 0.218326 2.002 0.172245 2.003 0.090156 slackaware
2.004 0.212288 2.002 0.110156 2.004 0.060098 slackaware
2.006 0.140258 2.003 0.158215 2.002 0.116172 slackaware
2.005 0.01212 2.004 0.132195 2.002 0.09816 slackaware
2.005 0.170252 2.004 0.198259 2.002 0.098167 slackaware
2.005 0.148226 2.002 0.154208 2.002 0.120181 slackaware
2.004 0.138227 2.003 0.158223 2.003 0.104159 slackaware
2.006 0.014309 2.002 0.180238 2.004 0.016069 slackaware
2.005 0.194318 2.001 0.096162 2.005 0.038087 slackaware
2.004 0.204289 2.002 0.13219 2.003 0.110175 slackaware
2.006 0.176287 2.003 0.108175 2.002 0.064116 slackaware
2.005 0.094175 2.003 0.006072 2.002 0.008057 slackaware
2.005 0.008316 2.003 0.016079 2.002 0.25633 slackaware
2.006 0.012107 2.005 0.018069 2.002 0.008071 slackaware
2.004 0.150831 2.002 0.184239 2.002 0.104164 slackaware
2.004 0.004104 2.002 0.010066 2.003 0.010059 slackaware
2.007 0.016126 2.003 0.134226 2.001 0.194243 slackaware
2.006 0.012096 12.012 0.008079 2.003 0.020083 slackaware
2.008 0.194296 2.003 0.09816 2.002 0.122182 slackaware
2.004 0.010101 2.005 0.010059 2.006 0.222305 slackaware
2.004 0.006106 2.002 0.012063 2.004 0.13418 slackaware
2.006 0.014101 2.004 0.012074 2.003 0.012072 slackaware
2.013 0.020113 2.006 0.210274 2.004 0.098154 slackaware
2.005 0.326407 2.004 0.094155 2.003 0.040093 slackaware
2.006 0.016344 2.002 0.194251 2.002 0.106166 slackaware
2.006 0.128215 2.004 0.150213 2.003 0.126182 slackaware
2.006 0.116444 2.001 0.172236 2.002 0.142208 slackaware
2.005 0.006133 2.004 0.010056 2.002 0.130186 slackaware
2.006 0.142234 2.003 0.060115 2.003 0.036092 slackaware
2.004 0.164237 2.002 0.098153 2.003 0.042083 slackaware
2.006 0.012109 2.003 0.016093 2.003 0.244303 slackaware
2.006 0.014119 2.003 0.178274 2.002 0.110173 slackaware
2.002 0.008092 2.003 0.01406 2.002 0.010054 slackaware
2.004 0.182252 2.003 0.096139 2.004 0.048091 slackaware
2.007 0.024124 2.003 0.012072 2.004 0.012078 slackaware
2.006 0.114218 2.002 0.088157 2.002 0.048098 slackaware
2.005 0.124195 2.002 0.144181 2.002 0.046082 slackaware
2.004 0.006115 2.003 0.218275 2.003 0.096161 slackaware
2.007 0.256348 2.004 0.112189 2.004 0.066122 slackaware
2.004 0.006099 2.002 0.212246 2.004 0.098155 slackaware
2.003 0.008098 2.002 0.004056 2.001 0.116157 slackaware
2.004 0.012084 2.002 0.012061 2.002 0.206249 slackaware
2.003 0.008127 2.002 0.004056 2.001 0.008069 slackaware
2.005 0.006092 2.004 0.192256 2.004 0.090145 slackaware
2.008 0.252351 2.003 0.124194 2.004 0.120172 slackaware
2.006 0.014103 2.002 0.010076 2.004 0.136194 slackaware
2.006 0.15826 2.003 0.068128 2.001 0.010099 slackaware
2.008 0.220305 2.001 0.150237 2.002 0.090147 slackaware
2.006 0.106203 2.002 0.056118 2.003 0.052104 slackaware
2.006 0.208301 2.002 0.068121 2.003 0.078154 slackaware
2.006 0.11421 2.003 0.086155 2.002 0.042093 slackaware
2.004 0.010087 2.001 0.006052 2.002 0.006054 slackaware
2.006 0.212326 2.003 0.094168 30.03 0.066141 slackaware
2.004 0.008106 2.004 0.132177 2.004 0.086139 slackaware
2.009 0.256343 2.004 0.098163 2.003 0.106169 slackaware
2.004 0.006119 2.003 0.1382 2.003 0.188257 slackaware
2.006 0.178244 2.002 0.15623 2.004 0.112174 slackaware
2.005 0.006118 2.003 0.008061 2.003 0.004067 slackaware
2.006 0.020116 2.003 0.036087 2.003 0.050104 slackprediction
2.004 0.006081 2.004 0.01207 2.003 0.040098 slackprediction
2.005 0.034846 2.002 0.006084 2.004 0.066118 slackprediction
2.005 0.012118 2.002 0.022085 2.003 0.008068 slackprediction
2.005 0.048142 2.002 0.054122 2.003 0.080143 slackprediction
2.006 0.032114 2.003 0.044102 2.003 0.078159 slackprediction
2.005 0.008095 2.004 0.00407 2.002 0.004069 slackprediction
2.002 0.032137 2.004 0.126184 2.002 0.098167 slackprediction
2.005 0.036117 2.002 0.122182 2.003 0.098164 slackprediction
2.006 0.068157 2.002 0.010074 2.002 0.072136 slackprediction
2.004 0.034127 2.002 0.050109 2.002 0.134211 slackprediction
2.006 0.040137 2.001 0.134218 2.004 0.10817 slackprediction
2.005 0.100192 2.004 0.01065 2.003 0.00807 slackprediction
2.005 0.006098 2.003 0.046117 2.002 0.054141 slackprediction
2.006 0.07422 2.001 0.056126 2.002 0.092175 slackprediction
2.006 0.058184 2.003 0.092153 2.001 0.168214 slackprediction
2.006 0.006147 2.003 0.058141 2.002 0.068148 slackprediction
2.006 0.004099 2.006 0.042109 2.005 0.070131 slackprediction
2.006 0.006097 2.003 0.006067 2.002 0.134208 slackprediction
2.004 0.008101 2.002 0.122173 2.004 0.116167 slackprediction
2.004 0.162312 2.003 0.08414 2.004 0.006062 slackprediction
2.007 0.18028 2.003 0.16822 2.002 0.012087 slackprediction
2.004 0.085111 2.003 0.128196 2.003 0.018107 slackprediction
2.005 0.006131 2.004 0.004069 2.003 0.006084 slackprediction
2.005 0.008162 2.002 0.010074 2.002 0.014076 slackprediction
2.005 0.01221 2.003 0.012065 2.004 0.01208 slackprediction
2.004 0.118282 2.003 0.014065 2.001 0.112203 slackprediction
2.004 0.010199 2.004 0.014077 2.004 0.112176 slackprediction
2.005 0.058134 2.002 0.014078 2.003 0.102163 slackprediction
2.006 0.086237 2.002 0.226294 2.007 0.230293 slackprediction
2.005 0.176339 2.002 0.150221 2.007 0.184261 slackprediction
2.007 0.128298 2.002 0.010072 2.001 0.012079 slackprediction
2.006 0.146215 2.002 0.014073 2.003 0.182256 slackprediction
2.007 0.006094 4.006 0.008075 2.003 0.014069 slackprediction
2.004 0.004077 2.005 0.054111 2.003 0.094204 slackprediction
2.006 0.18434 2.002 0.012074 2.002 0.016069 slackprediction
2.006 0.136215 2.004 0.154241 2.002 0.018074 slackprediction
2.006 0.01216 2.003 0.010074 2.003 0.082138 slackprediction
2.006 0.006166 2.002 0.052135 2.002 0.104171 slackprediction
2.006 0.096212 2.004 0.146201 2.003 0.192242 slackprediction
2.005 0.078162 2.002 0.102165 2.006 0.010068 slackprediction
2.004 0.170328 2.002 0.192237 2.003 0.014084 slackprediction
2.004 0.010149 2.005 0.144211 2.002 0.122173 slackprediction
2.006 0.016268 2.001 0.014094 2.004 0.018083 slackprediction
2.005 0.086218 2.003 0.124206 2.003 0.1282 slackprediction
2.005 0.082269 2.003 0.180506 2.001 0.014069 slackprediction
2.005 0.090282 2.003 0.100165 2.003 0.216286 slackprediction
2.006 0.004202 2.004 0.118195 2.001 0.09417 slackprediction
2.006 0.076197 2.003 0.220291 2.004 0.180235 slackprediction
2.005 0.074239 2.003 0.010072 2.003 0.006083 slackprediction
2.005 0.016163 2.003 0.006072 2.001 0.00607 slackprediction
2.005 0.096319 2.002 0.018087 2.002 0.074137 slackprediction
2.003 0.012248 2.002 0.132174 2.007 0.128186 slackprediction
2.005 0.098238 2.003 0.120185 2.003 0.158206 slackprediction
2.005 0.0662 2.004 0.192241 2.002 0.238313 slackprediction
2.005 0.112256 2.003 0.018081 2.003 0.014072 slackprediction
2.002 0.080232 2.002 0.176234 2.002 0.188229 slackprediction
2.005 0.006217 2.004 0.180263 2.004 0.178249 slackprediction
2.005 0.10424 2.003 0.012068 2.003 0.172252 slackprediction
2.007 0.086221 2.004 0.010073 2.003 0.114195 slackprediction
2.006 0.006198 2.002 0.262329 2.004 0.158376 slackprediction
2.004 0.008153 2.001 0.008072 2.003 0.008071 slackprediction
2.005 0.01222 2.004 0.162244 2.002 0.194264 slackprediction
2.003 0.120318 2.004 0.200269 2.002 0.012075 slackprediction
2.005 0.116335 2.003 0.106167 2.003 0.018072 slackprediction
2.005 0.084225 2.002 0.116168 2.004 0.212266 slackprediction
2.004 0.012215 2.003 0.01406 2.005 0.090148 slackprediction
2.007 0.086321 2.003 0.126208 2.002 0.148233 slackprediction
2.006 0.010153 2.002 0.092157 2.003 0.018079 slackprediction
2.006 0.020226 2.003 0.016066 2.001 0.018087 slackprediction
2.006 0.108255 2.001 0.114175 2.003 0.202255 slackprediction
2.005 0.162368 2.002 0.23027 2.005 0.012081 slackprediction
2.003 0.014291 2.003 0.021128 2.004 0.012084 slackprediction
2.007 0.078242 2.004 0.09215 2.003 0.192238 slackprediction
2.007 0.012221 2.001 0.138202 2.003 0.126201 slackprediction
2.005 0.008173 2.003 0.008097 2.003 0.00807 slackprediction
2.006 0.014224 2.003 0.016076 2.006 0.142224 slackprediction
2.005 0.004158 2.003 0.00607 2.003 0.010068 slackprediction
2.009 0.230583 2.004 0.014077 2.004 0.012071 slackprediction
2.007 0.184416 2.007 0.192289 2.003 0.012088 slackprediction
2.004 0.008168 2.003 0.006073 2.003 0.252306 slackprediction
2.005 0.100255 2.003 0.100167 2.004 0.018075 slackprediction
2.004 0.066354 2.005 0.19426 2.003 0.136191 slackprediction
2.004 0.008181 2.003 0.150211 2.004 0.158206 slackprediction
2.005 0.238478 2.005 0.184268 2.003 0.012073 slackprediction
2.005 0.188459 2.002 0.016088 2.007 0.020093 slackprediction
2.004 0.206368 2.002 0.008069 2.004 0.012071 slackprediction
2.004 0.010184 2.003 0.252315 2.003 0.16622 slackprediction
2.006 0.012247 2.003 0.012088 2.003 0.244325 slackprediction
2.004 0.01026 2.002 0.010057 2.004 0.166205 slackprediction
2.006 0.114525 2.003 0.164218 2.004 0.156206 slackprediction
2.007 0.150481 2.003 0.19627 2.003 0.020078 slackprediction
2.006 0.006184 2.002 0.012075 2.003 0.14421 slackprediction
2.004 0.104394 2.002 0.182264 2.003 0.020102 slackprediction
2.012 0.014289 2.002 0.012074 2.003 0.170233 slackprediction
2.007 0.010173 2.004 0.01208 2.003 0.240313 slackprediction
2.006 0.020291 2.004 0.010082 2.003 0.014072 slackprediction
2.006 0.016299 2.001 0.012081 2.003 0.01407 slackprediction
2.004 0.228392 2.003 0.18424 2.002 0.014069 slackprediction
2.005 0.012294 2.002 0.014089 2.002 0.022085 slackprediction
2.005 0.22254 2.003 0.10217 2.001 0.010073 slackprediction
2.004 0.008195 2.004 0.016085 2.002 0.020083 slackprediction
2.006 0.216402 2.003 0.182247 2.002 0.02009 slackprediction
