2.003,0.008088,2.004,0.012102,2.002,0.006067,slackaware
2.005,0.012345,2.003,0.01407,2.006,0.126167,slackaware
2.006,0.004086,2.004,0.008057,2.002,0.294336,slackaware
2.006,0.186405,2.003,0.09614,2.002,0.010075,slackaware
2.003,0.276351,2.003,0.384424,2.004,0.020074,slackaware
2.003,0.316391,2.002,0.006054,6.005,0.008055,slackaware
2.006,0.014229,2.005,0.204262,2.004,0.006085,slackaware
2.005,0.222285,2.002,0.312342,2.002,0.230264,slackaware
2.006,0.012235,2.007,0.226299,2.007,0.144196,slackaware
2.007,0.178278,2.003,0.006067,2.003,0.01007,slackaware
2.007,0.252327,2.005,0.212268,2.002,0.004051,slackaware
2.006,0.220444,2.004,0.260323,2.003,0.472548,slackaware
2.006,0.122347,2.003,0.232297,2.008,0.2503,slackaware
2.006,0.01029,2.003,0.01206,2.003,0.220277,slackaware
2.006,0.006225,2.005,0.010064,2.005,0.390457,slackaware
2.003,0.162245,2.001,0.280325,2.004,0.490526,slackaware
2.005,0.010096,2.008,0.396449,2.003,0.012066,slackaware
2.003,0.21046,2.005,0.008059,2.002,0.008059,slackaware
6.112,0.012268,2.004,0.014164,-1.58826e+09,-0.004129,slackaware
2.007,0.00408,2.006,0.006061,2.009,0.206264,slackaware
2.005,0.182557,2.003,0.294333,2.001,0.014058,slackaware
2.003,0.012246,2.002,0.014065,2.003,0.232259,slackaware
2.003,0.00809,2.003,0.376432,2.004,0.00609,slackaware
2.006,0.226317,2.004,0.008066,2.004,0.334458,slackaware
2.006,0.244501,2.005,0.016069,2.003,0.010064,slackaware
2.005,0.1723,2.005,0.194268,2.003,0.006062,slackaware
2.007,0.1684,2.002,0.274342,2.005,0.276343,slackaware
2.005,0.204522,2.007,0.130202,2.002,0.380443,slackaware
2.007,0.172789,2.003,0.008073,2.002,0.356427,slackaware
2.006,0.006088,2.003,0.098156,2.008,0.120182,slackaware
2.005,0.156396,2.002,0.006055,2.005,0.250314,slackaware
2.003,0.092542,2.003,0.010056,2.002,0.276312,slackaware
2.004,0.21453,2.003,0.248241,2.003,0.296325,slackaware
2.006,0.012181,2.002,0.010057,2.001,0.012066,slackaware
2.006,0.128233,2.002,0.016074,2.003,0.310392,slackaware
2.002,0.012243,2.002,0.094205,-1.58826e+09,-0.010099,slackaware
2.004,0.288408,2.002,0.30234,2.002,0.016083,slackaware
2.005,0.356382,2.003,0.336395,2.002,0.012065,slackaware
2.004,0.246509,2.005,0.018076,2.003,0.312378,slackaware
2.006,0.004115,2.002,0.262318,2.004,0.274346,slackaware
2.007,0.012086,2.001,0.004071,2.002,0.25829,slackaware
2.005,0.014085,2.003,0.004107,2.003,0.18423,slackaware
2.007,0.012184,2.002,0.012055,2.002,0.016065,slackaware
2.003,0.008097,2.002,0.008049,2.003,0.148185,slackaware
2.006,0.19229,2.002,0.00606,2.002,0.006063,slackaware
2.006,0.008088,2.003,0.252319,2.002,0.314366,slackaware
2.005,0.132204,2.003,0.214282,2.002,0.350402,slackaware
2.007,0.118197,2.003,0.268313,2.003,0.392447,slackaware
2.006,0.012108,2.005,0.180215,2.002,0.144199,slackaware
2.005,0.012105,2.003,0.194242,2.003,0.360425,slackaware
2.008,0.184533,2.004,0.01676,2.003,0.374443,slackaware
2.004,0.250359,2.002,0.262338,2.002,0.306385,slackaware
2.005,0.010105,2.003,0.194262,2.002,0.184253,slackaware
2.006,0.010298,2.004,0.186231,2.005,0.436489,slackaware
2.006,0.010077,2.003,0.012064,2.002,0.308333,slackaware
2.005,0.008099,2.003,0.00807,2.004,0.158207,slackaware
2.005,0.196469,2.004,0.00407,2.002,0.336393,slackaware
2.011,0.376482,2.003,0.266321,2.001,0.234285,slackaware
2.003,0.174212,2.002,0.286299,2.003,0.480489,slackaware
2.012,0.190217,2.003,0.268311,2.001,0.006067,slackaware
2.006,0.324444,2.002,0.414496,2.002,0.012082,slackaware
6.09,0.00807,2.002,0.018139,-1.58826e+09,-0.004101,slackaware
2.003,0.1382,2.001,0.012049,2.001,0.008059,slackaware
2.005,0.224312,2.002,0.010068,2.004,0.012064,slackaware
2.005,0.118204,2.003,0.01207,2.005,0.014068,slackaware
2.005,0.008091,2.004,0.140194,2.002,0.136197,slackaware
2.005,0.302386,2.002,0.240295,2.002,0.39645,slackaware
2.005,0.014103,2.002,0.318386,2.002,0.410459,slackaware
2.005,0.014096,2.002,0.010064,2.001,0.012061,slackaware
2.003,0.106273,2.003,0.346492,-1.58826e+09,-0.10421,slackaware
2.003,0.30436,2.004,0.3023,2.002,0.018078,slackaware
2.003,0.206278,2.003,0.2623,2.003,0.01806,slackaware
2.005,0.26632,2.002,0.290352,2.002,0.020083,slackaware
2.002,0.010085,2.003,0.010067,2.002,0.006047,slackaware
2.01,0.100176,2.003,0.16422,2.001,0.008066,slackaware
2.004,0.010068,2.002,0.01205,2.002,0.010052,slackaware
2.003,0.010084,2.003,0.234292,2.001,0.28632,slackaware
2.006,0.096391,2.003,0.312367,2.002,0.280347,slackaware
2.002,0.210277,2.002,0.186257,2.002,0.006051,slackaware
2.003,0.286358,2.003,0.186228,2.002,0.026075,slackaware
2.013,0.014099,2.003,0.014068,2.003,0.010065,slackaware
2.006,0.118209,2.003,0.146204,2.001,0.008058,slackaware
2.004,0.006107,2.003,0.010051,2.002,0.142182,slackaware
2.005,0.010094,2.002,0.008065,2.003,0.288336,slackaware
2.003,0.012074,2.002,0.010054,2.002,0.00805,slackaware
2.005,0.230338,2.002,0.358397,2.002,0.288325,slackaware
2.003,0.178218,2.002,0.326333,2.002,0.014061,slackaware
2.004,0.296596,2.003,0.012055,2.002,0.01006,slackaware
2.003,0.008065,2.002,0.106151,2.002,0.014061,slackaware
2.006,0.012096,2.002,0.010063,2.002,0.012053,slackaware
2.006,0.322401,2.003,0.010063,2.002,0.156201,slackaware
2.003,0.008111,2.004,0.146189,2.001,0.008057,slackaware
6.101,0.01009,6.005,0.010127,-1.58826e+09,-0.004111,slackaware
2.004,0.190244,2.005,0.368387,2.002,0.01407,slackaware
2.006,0.012645,2.003,0.114177,2.001,0.28242,slackaware
2.003,0.146226,2.003,0.010064,2.002,0.228255,slackaware
2.006,0.014102,2.004,0.126194,2.004,0.012101,slackaware
2.013,0.200281,2.003,0.138211,2.003,0.50454,slackaware
2.005,0.286398,2.003,0.298378,2.002,0.322392,slackaware
8.008,0.00409,2.009,0.014069,2.004,0.004073,slackaware
2.005,0.008111,2.003,0.12018,2.002,0.012081,slackaware
2.003,0.010115,2.002,0.01005,2.003,0.012054,slackaware
2.004,0.074752,2.004,0.160217,2.004,0.350465,slackaware
2.006,0.292358,2.001,0.272327,2.003,0.226274,slackaware
2.008,0.292383,2.004,0.290369,2.004,0.200255,slackaware
2.005,0.004089,2.003,0.006071,2.004,0.004057,slackaware
2.004,0.270358,2.003,0.272331,2.003,0.336426,slackaware
2.007,0.220319,2.004,0.008074,2.003,0.012069,slackaware
2.004,0.132189,2.002,0.334496,2.003,0.383259,slackaware
2.006,0.162258,2.003,0.164222,2.002,0.018083,slackaware
2.003,0.310373,2.002,0.274328,2.003,0.188237,slackaware
2.006,0.132219,2.004,0.15421,2.003,0.148212,slackaware
2.004,0.004084,2.004,0.006057,2.006,0.260318,slackaware
2.003,0.2023,2.002,0.006054,2.003,0.008048,slackaware
2.004,0.102178,2.002,0.298354,2.004,0.142198,slackaware
2.005,0.202273,2.003,0.312347,2.002,0.278324,slackaware
2.004,0.014097,2.003,0.008072,2.003,0.334421,slackaware
2.007,0.010112,2.005,0.146212,2.003,0.426493,slackaware
2.002,0.268306,2.001,0.264306,2.003,0.332598,slackaware
2.004,0.012102,2.003,0.148187,4.005,0.010051,slackaware
2.011,0.014089,2.001,0.094156,2.003,0.098155,slackaware
2.003,0.194245,2.002,0.232726,2.002,0.374375,slackaware
2.004,0.008355,2.003,0.242297,2.003,0.544607,slackaware
2.003,0.240646,2.002,0.008054,2.003,0.290327,slackaware
2.005,0.39249,2.004,0.030108,2.002,0.284348,slackaware
2.009,0.006103,2.006,0.224273,2.004,0.260332,slackaware
2.005,0.230297,2.005,0.470507,2.003,0.006058,slackaware
2.005,0.324354,2.002,0.366369,2.002,0.014076,slackaware
2.006,0.180265,2.002,0.008076,2.004,0.012076,slackaware
2.005,0.1222,2.004,0.246312,2.003,0.268319,slackaware
2.005,0.086158,2.002,0.010066,2.003,0.010072,slackaware
2.005,0.01612,2.003,0.366425,2.002,0.230289,slackaware
2.006,0.012105,2.005,0.186245,2.003,0.006061,slackaware
2.005,0.242336,2.003,0.122182,2.003,0.024103,slackaware
2.005,0.271464,2.001,0.010065,2.001,0.006072,slackaware
2.007,0.012095,2.004,0.200244,2.002,0.426487,slackaware
2.008,0.156224,2.002,0.358423,2.002,0.286347,slackaware
2.008,0.234321,2.005,0.020091,2.004,0.018079,slackaware
2.009,0.192265,2.003,0.48456,2.003,0.166233,slackaware
2.004,0.196274,2.002,0.010067,2.003,0.252297,slackaware
2.005,0.208289,2.002,0.012067,2.003,0.012067,slackaware
2.002,0.134229,2.002,0.008049,2.003,0.158205,slackaware
2.005,0.242301,2.001,0.216259,2.004,0.370415,slackaware
2.002,0.006087,2.004,0.010057,2.002,0.008077,slackaware
2.005,0.220316,2.003,0.304409,2.003,0.242436,slackaware
2.004,0.004114,2.003,0.196258,2.003,0.362419,slackaware
2.005,0.162327,2.003,0.436452,2.001,0.010063,slackaware
2.004,0.100168,2.002,0.294327,2.002,0.022067,slackaware
2.006,0.010098,2.004,0.280344,2.003,0.31436,slackaware
2.004,0.322424,2.002,0.362448,2.002,0.180249,slackaware
2.005,0.008123,2.004,0.298343,2.003,0.248306,slackaware
2.004,0.360459,2.002,0.288378,2.002,0.006064,slackaware
2.003,0.22628,2.002,0.010067,2.004,0.36135,slackaware
2.005,0.008083,2.005,0.014113,2.004,0.086139,slackaware
2.004,0.348424,2.003,0.18624,2.003,0.012077,slackaware
2.005,0.006096,2.005,0.020095,2.003,0.402453,slackaware
2.007,0.010106,2.003,0.010059,2.002,0.008083,slackaware
2.003,0.274308,2,0.008051,2.002,0.004044,slackaware
2.001,0.006077,2.003,0.12416,2.003,0.15219,slackaware
2.006,0.018124,2.004,0.006063,2.003,0.308378,slackaware
2.004,0.212349,2.005,0.506517,2.002,0.256258,slackaware
2.004,0.01211,2.003,0.010078,2.003,0.012071,slackaware
2.008,0.338428,2.003,0.01807,2.002,0.012068,slackaware
2.006,0.438547,2.002,0.012065,2.003,0.006063,slackaware
2.004,0.010103,2.002,0.008061,2.003,0.100159,slackaware
2.004,0.142235,2.002,0.140231,2.003,0.158216,slackaware
2.003,0.322352,2.002,0.020062,2.008,0.21425,slackaware
2.006,0.136211,2.002,0.296345,2.001,0.024093,slackaware
2.004,0.012106,2.004,0.012079,2.003,0.314384,slackaware
2.003,0.402443,2.002,0.318378,2.003,0.012056,slackaware
2.007,0.012086,2.005,0.152223,2.003,0.162455,slackaware
2.006,0.010098,2.004,0.006069,2.004,0.012068,slackaware
2.006,0.172261,2.003,0.012129,2.004,0.014068,slackaware
2.003,0.306391,2.001,0.380409,2.004,0.012065,slackaware
2.007,0.51861,2.001,0.262316,2.001,0.014061,slackaware
2.008,0.01209,2.002,0.010056,2.003,0.004065,slackaware
2.004,0.014114,2.003,0.134177,2.003,0.014065,slackaware
2.005,0.380479,2.004,0.012087,2.004,0.018071,slackaware
2.003,0.012094,2.003,0.01207,2.002,0.292336,slackaware
2.004,0.324393,2.002,0.018074,2.001,0.014056,slackaware
2.006,0.004088,2.003,0.012067,2.002,0.35844,slackaware
2.004,0.272376,2.004,0.274326,2.003,0.01809,slackaware
2.002,0.014081,2.003,0.010056,2.001,0.008055,slackaware
2.005,0.154228,2.003,0.348405,2.004,0.014067,slackaware
2.005,0.300381,2.001,0.016068,2.001,0.010074,slackaware
2.004,0.012079,2.001,0.004067,2.003,0.008058,slackaware
2.004,0.28036,2.004,0.266366,2.004,0.332382,slackaware
2.005,0.204301,2.003,0.018077,2.003,0.290364,slackaware
2.004,0.006101,2.002,0.004068,2.004,0.014058,slackaware
2.006,0.17026,2.002,0.278335,2.003,0.022075,slackaware
2.004,0.304369,2.002,0.37441,2.003,0.206256,slackaware
2.008,0.004103,2.003,0.294359,2.005,0.01208,slackaware
2.004,0.410461,2.004,0.380413,2.002,0.1402,slackaware
2.007,0.270362,2.004,0.2463,2.003,0.270338,slackaware
2.004,0.008085,8.007,0.006064,2.003,0.230281,slackaware
2.004,0.288383,2.002,0.358444,2.003,0.146211,slackaware
2.005,0.288348,2.005,0.264307,2.003,0.254299,slackaware
2.003,0.008079,2.002,0.00806,2.002,0.346363,slackaware
2.005,0.330439,2.002,0.336414,2.003,0.136198,slackaware
2.01,0.010131,2.004,0.226293,2.002,0.024094,slackaware
2.003,0.110155,2.001,0.130161,2.002,0.028075,slackaware
2.003,0.240286,2.004,0.028102,2.002,0.010052,slackaware
2.004,0.124203,2.001,0.234256,2.003,0.124167,slackaware
2.005,0.566638,2.003,0.25832,2.003,0.010053,slackaware
2.006,0.006166,2.003,0.132192,2.003,0.212253,slackaware
2.002,0.402461,2.004,0.170216,2.002,0.182219,slackaware
2.006,0.092186,2.003,0.010067,6.007,0.008063,slackaware
2.006,0.004092,2.003,0.134179,2.004,0.010066,slackaware
2.008,0.146238,2.004,0.49055,2.004,0.240306,slackaware
2.001,0.006074,2.003,0.00605,2.002,0.402421,slackaware
10.068,0.004073,6.071,0.00605,-1.58826e+09,-0.008077,slackaware
2.006,0.260359,2.005,0.022086,2.003,0.01207,slackaware
2.004,0.006086,2.004,0.176231,2.003,0.25233,slackaware
2.004,0.358454,2.004,0.024083,2.003,0.010067,slackaware
2.004,0.17622,2.003,0.004066,2.002,0.15819,slackaware
2.006,0.158231,2.003,0.024078,2.003,0.296327,slackaware
2.006,0.34843,2.002,0.024075,2.003,0.018083,slackaware
2.003,0.222293,2.001,0.265573,2.003,0.232253,slackaware
2.003,0.358438,2.002,0.09814,2.003,0.008065,slackaware
2.004,0.008085,2.003,0.282326,2.002,0.328358,slackaware
2.004,0.350395,2,0.024067,2.001,0.018058,slackaware
2.004,0.012086,2.001,0.306351,2.002,0.012051,slackaware
2.002,0.020143,2.004,0.01807,2.002,0.018066,slackaware
2.006,0.302366,2.003,0.49049,2.003,0.146172,slackaware
2.003,0.008088,2.002,0.262297,2.002,0.214244,slackaware
2.005,0.292346,2.003,0.294338,2.002,0.012058,slackaware
2.006,0.204283,2.002,0.166233,2.003,0.104161,slackaware
2.005,0.508525,2.001,0.172219,2.002,0.18621,slackaware
